Datetime,MAE,P.Waterlevel,P.Waterlevel-1,P.Waterlevel-2,P.Waterlevel-3,T.Waterlevel,T.Waterlevel-1,T.Waterlevel-2,T.Waterlevel-3
2012-03-30 12:00:00,0.253833497,15.850288391113281,12.210619926452637,12.221199035644531,21.219430923461914,15.843916666666667,12.012583333333332,12.012583333333332,21.689333333333334
2012-03-30 18:00:00,0.25452976658753657,15.85012149810791,12.209668159484863,12.220250129699707,21.218517303466797,15.8435,12.01325,12.01325,21.687583333333333
2012-03-31 00:00:00,0.2552815958668486,15.850007057189941,12.208922386169434,12.219517707824707,21.217817306518555,15.842999999999998,12.014,12.014,21.68616666666667
2012-03-31 06:00:00,0.25600939,15.849843978881836,12.207840919494629,12.218460083007812,21.216798782348633,15.842499999999998,12.012666666666666,12.012666666666666,21.684916666666666
2012-03-31 12:00:00,0.2567294303894041,15.849666595458984,12.206806182861328,12.217432022094727,21.21580696105957,15.842,12.010416666666666,12.010416666666666,21.683833333333332
2012-03-31 18:00:00,0.2574506429190586,15.849555015563965,12.205974578857422,12.216626167297363,21.215036392211914,15.841416666666667,12.008000000000001,12.008000000000001,21.682833333333335
2012-04-01 00:00:00,0.25814671467578754,15.849357604980469,12.205121040344238,12.215723991394043,21.214162826538086,15.841000000000001,12.005583333333332,12.005583333333332,21.681833333333334
2012-04-01 06:00:00,0.2588332438825355,15.849135398864746,12.204059600830078,12.214621543884277,21.213096618652344,15.838416666666667,12.003083333333333,12.003083333333333,21.680833333333332
2012-04-01 12:00:00,0.25950854092511244,15.848909378051758,12.202919960021973,12.213461875915527,21.21196746826172,15.836333333333336,12.000833333333333,12.000833333333333,21.679833333333335
2012-04-01 18:00:00,0.26022029087567544,15.848750114440918,12.201863288879395,12.212422370910645,21.210968017578125,15.835916666666666,11.998333333333333,11.998333333333333,21.678749999999997
2012-04-02 00:00:00,0.26097476198119324,15.848572731018066,12.200783729553223,12.211345672607422,21.209932327270508,15.835583333333332,11.995992424242424,11.995992424242424,21.677666666666667
2012-04-02 06:00:00,0.261756716,15.848441123962402,12.199894905090332,12.210467338562012,21.209096908569336,15.835333333333333,11.994325757575757,11.994325757575757,21.676666666666666
2012-04-02 12:00:00,0.26249408915484373,15.848298072814941,12.198945999145508,12.20953083,21.208200454711914,15.835,11.991992424242424,11.991992424242424,21.675583333333336
2012-04-02 18:00:00,0.26321215834055667,15.84819507598877,12.198166847229004,12.208778381347656,21.20747947692871,15.834750000000001,11.989492424242425,11.989492424242425,21.674500000000002
2012-04-03 00:00:00,0.2639293198296517,15.847982406616211,12.197261810302734,12.20782185,21.206552505493164,15.834416666666666,11.986992424242425,11.986992424242425,21.673416666666665
2012-04-03 06:00:00,0.26469661745045703,15.847719192504883,12.196111679077148,12.206609725952148,21.20537567138672,15.834083333333332,11.984742424242425,11.984742424242425,21.672333333333334
2012-04-03 12:00:00,0.26544991391489114,15.847535133361816,12.195029258728027,12.20552921295166,21.204328536987305,15.83375,11.982159090909091,11.982159090909091,21.671333333333333
2012-04-03 18:00:00,0.2662652275975972,15.847355842590332,12.194169998168945,12.20464802,21.203458786010742,15.830166666666665,11.979325757575758,11.979325757575758,21.669500000000003
2012-04-04 00:00:00,0.2669882961465852,15.847118377685547,12.193161964416504,12.203584671020508,21.202417373657227,15.829749999999999,11.976242424242425,11.976242424242425,21.6685
2012-04-04 06:00:00,0.2676565274793022,15.846851348876953,12.192018508911133,12.202381134033203,21.201234817504883,15.829333333333334,11.97315909090909,11.97315909090909,21.667500000000004
2012-04-04 12:00:00,0.2683595249138562,15.846643447875977,12.19100284576416,12.20134162902832,21.200210571289062,15.827333333333335,11.970049715909092,11.970049715909092,21.666083333333333
2012-04-04 18:00:00,0.2690645315600564,15.846418380737305,12.18991470336914,12.20022964477539,21.19911003112793,15.823916666666667,11.966909090909091,11.966909090909091,21.662750000000003
2012-04-05 00:00:00,0.26983000043736277,15.846134185791016,12.188705444335938,12.198962211608887,21.197860717773438,15.822083333333333,11.963825757575759,11.963825757575759,21.66016666666667
2012-04-05 06:00:00,0.2705527320108294,15.845831871032715,12.187329292297363,12.19753646850586,21.196447372436523,15.819583333333334,11.961492424242424,11.961492424242424,21.656083333333335
2012-04-05 12:00:00,0.2713120554320337,15.845602989196777,12.186352729797363,12.19651985168457,21.195432662963867,15.818000000000001,11.95890909090909,11.95890909090909,21.652416666666667
2012-04-05 18:00:00,0.2720140643032042,15.845372200012207,12.185261726379395,12.195405960083008,21.194318771362305,15.815750000000001,11.956175757575757,11.956175757575757,21.64925
2012-04-06 00:00:00,0.27270177773624404,15.845112800598145,12.183981895446777,12.194110870361328,21.193021774291992,15.8145,11.953142424242424,11.953142424242424,21.64591666666667
2012-04-06 06:00:00,0.2734152139076077,15.844839096069336,12.182717323303223,12.192816734313965,21.191726684570312,15.81375,11.950725757575757,11.950725757575757,21.64258333333333
2012-04-06 12:00:00,0.27423428403715205,15.844648361206055,12.181754112243652,12.191847801208496,21.190757751464844,15.813416666666669,11.948142424242425,11.948142424242425,21.63958333333333
2012-04-06 18:00:00,0.2750355095109178,15.844488143920898,12.180793762207031,12.190905570983887,21.189815521240234,15.813083333333335,11.94505909090909,11.94505909090909,21.637083333333333
2012-04-07 00:00:00,0.2758592801123029,15.844280242919922,12.179676055908203,12.189786911010742,21.188701629638672,15.81275,11.941975757575758,11.941975757575758,21.634749999999997
2012-04-07 06:00:00,0.27666235265936806,15.84408187866211,12.178629875183105,12.188735008239746,21.18765640258789,15.81225,11.939475757575758,11.939475757575758,21.632166666666667
2012-04-07 12:00:00,0.2774646523263277,15.843926429748535,12.177695274353027,12.187814712524414,21.18674087524414,15.811916666666669,11.936892424242423,11.936892424242423,21.629833333333334
2012-04-07 18:00:00,0.2783198233900939,15.843846321105957,12.17690372467041,12.187078475952148,21.186016082763672,15.812666666666669,11.93580909090909,11.93580909090909,21.63
2012-04-08 00:00:00,0.27915921943029376,15.843644142150879,12.175776481628418,12.185953140258789,21.18489646911621,15.81241666666667,11.932725757575756,11.932725757575756,21.62858333333333
2012-04-08 06:00:00,0.28010119312501436,15.843454360961914,12.174898147583008,12.185050964355469,21.183998107910156,15.814166666666669,11.930142424242424,11.930142424242424,21.62725
2012-04-08 12:00:00,0.28099839434311474,15.843332290649414,12.174131393432617,12.184297561645508,21.18325424194336,15.817416666666666,11.929642424242424,11.929642424242424,21.62825
2012-04-08 18:00:00,0.2819183900113393,15.843276023864746,12.173466682434082,12.183680534362793,21.182653427124023,15.817916666666669,11.92830909090909,11.92830909090909,21.62891666666666
2012-04-09 00:00:00,0.28285527941608507,15.843107223510742,12.172507286071777,12.182718276977539,21.181699752807617,15.817916666666669,11.926259090909092,11.926259090909092,21.62891666666666
2012-04-09 06:00:00,0.2838224995360106,15.842912673950195,12.17151165008545,12.181710243225098,21.180686950683594,15.817916666666669,11.924009090909092,11.924009090909092,21.628666666666668
2012-04-09 12:00:00,0.2848174886705063,15.842744827270508,12.170609474182129,12.180808067321777,21.17977523803711,15.817916666666669,11.921592424242425,11.921592424242425,21.628249999999998
2012-04-09 18:00:00,0.28580279264892167,15.842620849609375,12.169861793518066,12.180075645446777,21.179033279418945,15.817749999999998,11.919092424242425,11.919092424242425,21.62775
